/usr/bin/python3.6 /home/yigong/Projects/APTProject/Data/TreeBuilder_V1.py
						20579, 2019-12-30 18:27:48.401317382
						20838, 2019-12-30 18:31:04.386317149
						20970, 2019-12-30 18:59:38.118964815
						25496, 2019-12-31 11:55:52.335656805
						25497, 2019-12-31 11:55:52.349488392
				20406, 2019-12-30 18:26:40.360956837
				2054, None
						20407, 2019-12-30 18:26:40.388671617
				20774, 2019-12-30 18:27:56.329541166
				20837, 2019-12-30 18:30:34.403325135
				20839, 2019-12-30 18:32:09.484978569
				20841, 2019-12-30 18:32:32.799520733
				20865, 2019-12-30 18:34:42.910718657
				20866, 2019-12-30 18:35:31.622051581
				20867, 2019-12-30 18:36:16.166897432
				20870, 2019-12-30 18:37:08.298692954
				20873, 2019-12-30 18:37:55.653501450
				20874, 2019-12-30 18:38:33.241638489
				20875, 2019-12-30 18:38:50.797066369
				20876, 2019-12-30 18:39:17.663278363
				20879, 2019-12-30 18:39:45.090651500
				20881, 2019-12-30 18:40:08.821777779
				20882, 2019-12-30 18:41:09.102078040
				20883, 2019-12-30 18:41:35.451513298
				20884, 2019-12-30 18:42:06.034824187
				20885, 2019-12-30 18:42:34.894127705
				20890, 2019-12-30 18:43:43.132864899
				20891, 2019-12-30 18:44:00.341881444
				20892, 2019-12-30 18:44:23.360651218
				20902, 2019-12-30 18:46:05.184057087
				20904, 2019-12-30 18:46:44.010335823
				20915, 2019-12-30 18:47:25.990493645
				20918, 2019-12-30 18:48:17.465218551
				20919, 2019-12-30 18:48:51.275798563
				20922, 2019-12-30 18:49:33.880678305
				20924, 2019-12-30 18:50:15.843163269
				20925, 2019-12-30 18:50:38.408643040
				20928, 2019-12-30 18:51:06.175598875
				20929, 2019-12-30 18:51:33.780024691
				20931, 2019-12-30 18:52:00.179416255
				20933, 2019-12-30 18:52:30.856354815
				20940, 2019-12-30 18:53:07.453887577
				20942, 2019-12-30 18:55:31.995634666
				20943, 2019-12-30 18:56:04.283359520
				20945, 2019-12-30 18:57:13.171530300
				20949, 2019-12-30 18:58:10.871480707
				20950, 2019-12-30 18:59:01.053990723
				20958, 2019-12-30 18:59:36.302121280
				20971, 2019-12-30 19:00:02.397464323
				20973, 2019-12-30 19:00:24.610533800
				20983, 2019-12-30 19:00:46.509397122
				20985, 2019-12-30 19:01:06.063477777
				20986, 2019-12-30 19:01:26.363476560
				20987, 2019-12-30 19:01:48.342830652
				20989, 2019-12-30 19:02:06.517972013
				20993, 2019-12-30 19:03:05.183496916
				20995, 2019-12-30 19:03:35.897634719
				20996, 2019-12-30 19:03:56.382116847
				21002, 2019-12-30 19:04:18.438142962
				21007, 2019-12-30 19:04:59.497430539
				21008, 2019-12-30 19:05:21.395080044
				21009, 2019-12-30 19:06:39.542459663
				21014, 2019-12-30 19:08:59.759773985
				21015, 2019-12-30 19:09:23.072023508
				21018, 2019-12-30 19:09:40.940750792
				21023, 2019-12-30 19:11:03.695762059
				21026, 2019-12-30 19:12:30.081358227
				21029, 2019-12-30 19:13:10.952325038
				21040, 2019-12-30 19:13:49.457594670
				21041, 2019-12-30 19:14:13.367817272
				21045, 2019-12-30 19:15:01.116742792
				21046, 2019-12-30 19:15:32.042517448
				21047, 2019-12-30 19:16:20.172841966
				21052, 2019-12-30 19:17:33.287023392
				21055, 2019-12-30 19:17:59.510115138
				21057, 2019-12-30 19:18:54.453855930
				21060, 2019-12-30 19:19:53.983078762
				21073, 2019-12-30 19:20:22.531087928
				21076, 2019-12-30 19:21:20.907564621
				21077, 2019-12-30 19:21:48.208259548
				21078, 2019-12-30 19:22:22.439869775
				21080, 2019-12-30 19:22:42.536476595
				21083, 2019-12-30 19:23:03.943554386
				21084, 2019-12-30 19:23:42.565581822
				21085, 2019-12-30 19:24:12.576289076
				21088, 2019-12-30 19:25:39.087533801
				21090, 2019-12-30 19:26:30.833544701
				21091, 2019-12-30 19:27:16.171269402
				21098, 2019-12-30 19:27:51.712552727
				21113, 2019-12-30 19:29:31.861356057
				21114, 2019-12-30 19:29:49.276906703
				21115, 2019-12-30 19:30:12.302072337
				21118, 2019-12-30 19:31:10.210641563
				21119, 2019-12-30 19:32:22.457081338
				21125, 2019-12-30 19:33:28.224776212
				21128, 2019-12-30 19:34:16.101646111
				21130, 2019-12-30 19:34:35.195267567
				21131, 2019-12-30 19:34:50.956055362
				21132, 2019-12-30 19:35:06.740959460
				21133, 2019-12-30 19:36:13.519206930
				21134, 2019-12-30 19:37:20.152819361
				21138, 2019-12-30 19:38:18.510681074
				21139, 2019-12-30 19:38:55.047816322
				21142, 2019-12-30 19:39:48.368655596
				21144, 2019-12-30 19:40:10.246171126
				21146, 2019-12-30 19:41:10.329452854
				21147, 2019-12-30 19:41:41.727984327
				21160, 2019-12-30 19:42:55.584565768
				21162, 2019-12-30 19:43:48.233811087
				21164, 2019-12-30 19:44:39.468197382
				21165, 2019-12-30 19:45:47.612780974
				21166, 2019-12-30 19:46:03.155200862
				21168, 2019-12-30 19:46:33.473608526
				21173, 2019-12-30 19:49:08.651722813
				21176, 2019-12-30 19:49:42.986043865
				21178, 2019-12-30 19:50:53.915493349
				21181, 2019-12-30 19:52:21.794597971
				21185, 2019-12-30 19:53:18.510115249
				21186, 2019-12-30 19:54:29.690342125
				21188, 2019-12-30 19:55:49.312250659
				21200, 2019-12-30 19:57:10.182424477
				21203, 2019-12-30 19:57:52.339338578
				21207, 2019-12-30 19:58:18.652771879
				21210, 2019-12-30 19:59:46.575805730
				21212, 2019-12-30 20:01:00.122163218
				21267, 2019-12-30 20:12:03.599411439
				21268, 2019-12-30 20:12:46.634004937
				21316, 2019-12-30 20:28:38.386522461
				21317, 2019-12-30 20:29:03.965927172
				21321, 2019-12-30 20:30:15.983119618
				21322, 2019-12-30 20:31:03.335449078
				21384, 2019-12-30 20:55:13.831055521
				21416, 2019-12-30 21:04:35.015098553
				21457, 2019-12-30 21:23:39.635818259
				21507, 2019-12-30 21:43:00.259655091
				21509, 2019-12-30 21:44:19.827965349
				21544, 2019-12-30 21:58:28.864377607
				21578, 2019-12-30 22:09:31.321059966
				21590, 2019-12-30 22:09:54.494471280
				21591, 2019-12-30 22:10:41.948726784
				21596, 2019-12-30 22:14:21.110194437
				21603, 2019-12-30 22:17:22.636161644
				21622, 2019-12-30 22:21:24.880148169
				21631, 2019-12-30 22:23:52.257560258
				21635, 2019-12-30 22:25:52.098254352
				21648, 2019-12-30 22:31:52.568862254
				21664, 2019-12-30 22:35:35.163567197
				21666, 2019-12-30 22:36:26.914982660
				21668, 2019-12-30 22:37:15.630853341
				21669, 2019-12-30 22:37:40.130395534
				21674, 2019-12-30 22:39:10.968984788
				21677, 2019-12-30 22:40:07.156029464
				21679, 2019-12-30 22:41:18.796820996
				21680, 2019-12-30 22:41:38.486959285
				21681, 2019-12-30 22:42:27.111765368
				21706, 2019-12-30 22:46:07.893534046
				21710, 2019-12-30 22:48:42.506741474
				21744, 2019-12-30 23:00:08.263880528
				21753, 2019-12-30 23:04:43.354536416
				21772, 2019-12-30 23:12:50.068338335
				21789, 2019-12-30 23:19:47.512176523
				21832, 2019-12-30 23:34:04.217352509
				21857, 2019-12-30 23:44:31.935849909
				21909, 2019-12-31 00:05:09.411075130
				22016, 2019-12-31 00:06:45.495669506
				22025, 2019-12-31 00:11:07.189469120
				22027, 2019-12-31 00:12:36.509336695
				22030, 2019-12-31 00:12:58.832934601
				22031, 2019-12-31 00:13:42.063112342
				22032, 2019-12-31 00:13:58.477466073
				22033, 2019-12-31 00:14:20.373469297
				7990, None
						22860, 2019-12-31 06:22:10.452873007
						22862, 2019-12-31 06:22:10.749258266
						25004, 2019-12-31 09:07:14.391012092
						25005, 2019-12-31 09:07:14.393354192
						25006, 2019-12-31 09:07:14.393709527
						25007, 2019-12-31 09:07:14.544650203
						25008, 2019-12-31 09:07:14.560402239
						25009, 2019-12-31 09:07:14.802586696
						25010, 2019-12-31 09:07:14.817684779
						25011, 2019-12-31 09:07:14.817777319
				7988, None
						24198, 2019-12-31 07:00:08.388094277
								24199, 2019-12-31 07:00:08.472336794
								24200, 2019-12-31 07:00:08.512506599
								24202, 2019-12-31 07:00:08.547130967
								24206, 2019-12-31 07:00:09.459447505
						24211, 2019-12-31 07:00:10.048738895
								24212, 2019-12-31 07:00:10.055307903
								24213, 2019-12-31 07:00:10.056127887
								24214, 2019-12-31 07:00:10.108750130
								24217, 2019-12-31 07:00:10.206289391
						24283, 2019-12-31 07:03:08.485483237
								24284, 2019-12-31 07:03:08.555342358
								24285, 2019-12-31 07:03:08.596143531
								24286, 2019-12-31 07:03:08.627630821
								24287, 2019-12-31 07:03:09.348843926
						24288, 2019-12-31 07:03:09.886840692
								24289, 2019-12-31 07:03:09.891987919
								24290, 2019-12-31 07:03:09.893324088
								24291, 2019-12-31 07:03:09.910714303
								24292, 2019-12-31 07:03:09.969278104
								24293, 2019-12-31 07:03:10.020396737
								24294, 2019-12-31 07:03:10.070818747
						24295, 2019-12-31 07:03:10.123584771
								24296, 2019-12-31 07:03:10.190769231
						25041, 2019-12-31 09:09:08.481846304
								25042, 2019-12-31 09:09:08.551574863
								25043, 2019-12-31 09:09:08.588489176
								25044, 2019-12-31 09:09:08.620515601
								25045, 2019-12-31 09:09:09.348056315
						25046, 2019-12-31 09:09:09.914629922
								25047, 2019-12-31 09:09:09.920970539
								25048, 2019-12-31 09:09:09.921947182
								25049, 2019-12-31 09:09:09.947201423
								25050, 2019-12-31 09:09:10.009285541
								25051, 2019-12-31 09:09:10.061086931
								25052, 2019-12-31 09:09:10.113932335
						25053, 2019-12-31 09:09:10.168704072
								25054, 2019-12-31 09:09:10.237806973
		1854, None
				2140, None
						20210, 2019-12-30 18:26:03.886097683
						20216, 2019-12-30 18:26:04.421531840
						20549, 2019-12-30 18:27:23.039220212
						20559, 2019-12-30 18:27:23.835624780
				20441, 2019-12-30 18:26:47.297974464
				20442, 2019-12-30 18:26:47.303940588
						20443, 2019-12-30 18:26:47.320511981
						20444, 2019-12-30 18:26:47.321556041
						20445, 2019-12-30 18:26:47.323755379
		0, None
				1, None
						20215, 2019-12-30 18:26:04.387382466
						20232, None
								20233, 2019-12-30 18:26:31.994036709
								20235, 2019-12-30 18:26:31.997912991
								20236, 2019-12-30 18:26:32.000171392
								20237, 2019-12-30 18:26:32.054452706
								20238, 2019-12-30 18:26:32.064118620
								20239, 2019-12-30 18:26:32.065281813
								20240, 2019-12-30 18:26:32.851893646
								20241, 2019-12-30 18:26:32.902219921
								20242, 2019-12-30 18:26:32.903453169
								20243, 2019-12-30 18:26:32.903474724
